Date,Commodity,Price,Return,Vol_30d_annual,Vol_90d_annual,Risk_30d,Risk_90d
2025-06-11,CORN.CSV,437.0,-0.0039886039886040114,0.18990626477593833,0.20435273193885994,Low,Moderate
2025-06-12,CORN.CSV,438.5,0.003432494279176135,0.18421850382389088,0.2029146302570977,Low,Moderate
2025-06-13,CORN.CSV,444.5,0.0136830102622576,0.18921961892915348,0.20328467839255954,Low,Moderate
2025-06-16,CORN.CSV,434.75,-0.021934758155230605,0.19794416789242794,0.20624227458954772,Low,Moderate
2025-06-17,CORN.CSV,431.5,-0.0074755606670500185,0.17724096279835977,0.20629423998660468,Low,Moderate
2025-06-18,CORN.CSV,433.5,0.004634994206257348,0.1777657787692718,0.20512908170755004,Low,Moderate
2025-06-20,CORN.CSV,428.75,-0.010957324106113053,0.17569532797012768,0.20514200619428757,Low,Moderate
2025-06-23,CORN.CSV,419.25,-0.02215743440233231,0.18600286972235971,0.20677656540155318,Low,Moderate
2025-06-24,CORN.CSV,416.25,-0.007155635062611854,0.18543137836298243,0.20553602952918676,Low,Moderate
2025-06-25,CORN.CSV,410.25,-0.014414414414414378,0.18894517068463643,0.20612724799334894,Low,Moderate
2025-06-26,CORN.CSV,409.5,-0.001828153564899404,0.18764865895487426,0.2057323958132476,Low,Moderate
2025-06-27,CORN.CSV,417.5,0.019536019536019467,0.1966525418830361,0.20764533791850331,Low,Moderate
2025-06-30,CORN.CSV,420.5,0.007185628742514938,0.18468207623377,0.20786149572659057,Low,Moderate
2025-07-01,CORN.CSV,420.0,-0.0011890606420927874,0.18267790168451153,0.20781062757296775,Low,Moderate
2025-07-02,CORN.CSV,429.25,0.022023809523809446,0.19293924086365727,0.21062408188051154,Low,Moderate
2025-07-03,CORN.CSV,431.5,0.005241700640652214,0.18726704863586457,0.20906803195150137,Low,Moderate
2025-07-07,CORN.CSV,418.0,-0.03128621089223638,0.19969589042767963,0.2149443939301206,Low,Moderate
2025-07-08,CORN.CSV,411.0,-0.01674641148325362,0.20213152780832727,0.21645014449484987,Moderate,Moderate
2025-07-09,CORN.CSV,412.5,0.0036496350364962904,0.20296964040048485,0.21186626343877907,Moderate,Moderate
2025-07-10,CORN.CSV,407.25,-0.012727272727272698,0.20440339595889553,0.20919619166718356,Moderate,Moderate
2025-07-11,CORN.CSV,403.0,-0.010435850214855713,0.20071416147772217,0.20435542786009944,Moderate,Moderate
2025-07-14,CORN.CSV,412.75,0.024193548387096753,0.21558998874263505,0.20806493128781348,Moderate,Moderate
2025-07-15,CORN.CSV,401.25,-0.02786190187764992,0.22751068740226507,0.2122827625869523,Moderate,Moderate
2025-07-16,CORN.CSV,405.25,0.009968847352024968,0.22872995759465928,0.20983967415286398,Moderate,Moderate
2025-07-17,CORN.CSV,402.0,-0.008019740900678585,0.22908087276138045,0.20883587121593142,Moderate,Moderate
2025-07-18,CORN.CSV,408.5,0.016169154228855787,0.23544301172950302,0.21034561930085474,Moderate,Moderate
2025-07-21,CORN.CSV,403.75,-0.011627906976744207,0.23665340148510225,0.21098068023871405,Moderate,Moderate
2025-07-22,CORN.CSV,399.25,-0.011145510835913308,0.23608781720404648,0.20997515218700857,Moderate,Moderate
2025-07-23,CORN.CSV,398.5,-0.0018785222291797243,0.23051766827251177,0.2090261871635133,Moderate,Moderate
2025-07-24,CORN.CSV,401.75,0.008155583437892133,0.22858639851660134,0.20778685012681083,Moderate,Moderate
2025-07-25,CORN.CSV,399.5,-0.005600497822028649,0.22870498683682586,0.1988521938036103,Moderate,Low
2025-07-28,CORN.CSV,393.75,-0.014392991239048802,0.2302558241323583,0.19994254881874732,Moderate,Low
2025-07-29,CORN.CSV,389.25,-0.011428571428571455,0.2254428912115586,0.2000609367829468,Moderate,Moderate
2025-07-30,CORN.CSV,391.75,0.006422607578676853,0.22112576524282637,0.1984909118448782,Moderate,Low
2025-07-31,CORN.CSV,394.0,0.00574345883854499,0.2223097010119491,0.19840933867186672,Moderate,Low
2025-08-01,CORN.CSV,389.5,-0.011421319796954266,0.22243180676990468,0.19902812107813966,Moderate,Low
2025-08-04,CORN.CSV,387.0,-0.006418485237484006,0.22149049688382164,0.198027953752449,Moderate,Low
2025-08-05,CORN.CSV,381.5,-0.014211886304909549,0.21676349107646667,0.19803008383533557,Moderate,Low
2025-08-06,CORN.CSV,379.75,-0.004587155963302725,0.21646837675920153,0.19807896875132366,Moderate,Low
2025-08-07,CORN.CSV,384.5,0.012508229098090906,0.21815061393847807,0.19895676670586623,Moderate,Low
2025-08-08,CORN.CSV,382.75,-0.004551365409622865,0.2182674528646947,0.1982015938499814,Moderate,Low
2025-08-11,CORN.CSV,385.0,0.005878510777269863,0.209900741505542,0.19764720700396313,Moderate,Low
2025-08-12,CORN.CSV,371.5,-0.03506493506493502,0.22772407681780257,0.20499085255883634,Moderate,Moderate
2025-08-13,CORN.CSV,374.0,0.006729475100942128,0.22972753017358105,0.20552132757558858,Moderate,Moderate
2025-08-14,CORN.CSV,375.0,0.002673796791443861,0.21737049422045196,0.20522161284131535,Moderate,Moderate
2025-08-15,CORN.CSV,383.75,0.023333333333333428,0.23028593309473006,0.20876945098391175,Moderate,Moderate
2025-08-18,CORN.CSV,383.0,-0.001954397394136831,0.21505047507731007,0.20782542188458195,Moderate,Moderate
2025-08-19,CORN.CSV,379.5,-0.009138381201044377,0.21187672878521782,0.2070052655302153,Moderate,Moderate
2025-08-20,CORN.CSV,380.0,0.0013175230566535578,0.21138928339297325,0.203928946179194,Moderate,Moderate
2025-08-21,CORN.CSV,387.25,0.019078947368420973,0.21819808832286589,0.20503325632242045,Moderate,Moderate
2025-08-22,CORN.CSV,388.25,0.002582311168495721,0.21686775537374628,0.204738845462097,Moderate,Moderate
2025-08-25,CORN.CSV,389.25,0.0025756600128783447,0.2035557537723937,0.20470336855671084,Moderate,Moderate
2025-08-26,CORN.CSV,387.5,-0.004495825305073864,0.18832700970911656,0.20422780707145574,Low,Moderate
2025-08-27,CORN.CSV,382.5,-0.012903225806451646,0.18831925574544386,0.20496559589764854,Low,Moderate
2025-08-28,CORN.CSV,385.5,0.007843137254901933,0.18941624266363166,0.20568105673207146,Low,Moderate
2025-08-29,CORN.CSV,398.0,0.03242542153048,0.207464221519018,0.21304126631177123,Moderate,Moderate
2025-09-02,CORN.CSV,403.0,0.012562814070351758,0.20832305558877853,0.21415734377135726,Moderate,Moderate
2025-09-03,CORN.CSV,397.75,-0.013027295285359841,0.20926882266038463,0.2138869850944946,Moderate,Moderate
2025-09-04,CORN.CSV,399.75,0.005028284098051561,0.20969893123548405,0.2140368707859426,Moderate,Moderate
2025-09-05,CORN.CSV,399.0,-0.0018761726078799779,0.20839867843095972,0.21387772839357413,Moderate,Moderate
2025-09-08,CORN.CSV,403.0,0.010025062656641603,0.20976083171248694,0.2087902497496868,Moderate,Moderate
2025-09-09,CORN.CSV,401.25,-0.004342431761786614,0.2055931230974486,0.2070674560169803,Moderate,Moderate
2025-09-10,CORN.CSV,397.25,-0.009968847352024968,0.2048865088826747,0.20738592472267495,Moderate,Moderate
2025-09-11,CORN.CSV,399.0,0.004405286343612369,0.20448495847575496,0.20746854158485067,Moderate,Moderate
2025-09-12,CORN.CSV,399.0,0.0,0.20392874644520725,0.2009768302271531,Moderate,Moderate
2025-09-15,CORN.CSV,423.25,0.06077694235588971,0.2653565154956638,0.22608925734453456,Moderate,Moderate
2025-09-16,CORN.CSV,429.5,0.01476668635558176,0.2659899905335852,0.22626426175544564,Moderate,Moderate
2025-09-17,CORN.CSV,426.75,-0.006402793946449381,0.2623810050360027,0.22638727668093103,Moderate,Moderate
2025-09-18,CORN.CSV,423.75,-0.007029876977152849,0.26315980538865,0.2264481233085633,Moderate,Moderate
2025-09-19,CORN.CSV,424.0,0.0005899705014749124,0.2619939493340729,0.22641459220777807,Moderate,Moderate
2025-09-22,CORN.CSV,421.75,-0.005306603773584939,0.26220205089978316,0.22602358732975644,Moderate,Moderate
2025-09-23,CORN.CSV,426.25,0.010669828097213951,0.26296707786849144,0.22654510668167782,Moderate,Moderate
2025-09-24,CORN.CSV,424.25,-0.004692082111436902,0.237757312329779,0.22328288288090722,Moderate,Moderate
2025-09-25,CORN.CSV,425.75,0.003535651149086716,0.2376820985614221,0.2226549186459634,Moderate,Moderate
2025-09-26,CORN.CSV,422.0,-0.008807985907222537,0.24073143002967168,0.22252753871457326,Moderate,Moderate
2025-09-29,CORN.CSV,421.5,-0.0011848341232227888,0.23406283490266616,0.22083443850252635,Moderate,Moderate
2025-09-30,CORN.CSV,415.5,-0.014234875444839812,0.2390811351026064,0.22049245867278844,Moderate,Moderate
2025-10-01,CORN.CSV,416.5,0.002406738868832692,0.23638711275886706,0.22038223295520762,Moderate,Moderate
2025-10-02,CORN.CSV,421.75,0.012605042016806678,0.23786074759328207,0.2212849247212603,Moderate,Moderate
2025-10-03,CORN.CSV,419.0,-0.00652045050385297,0.2349256470021213,0.22148235368291094,Moderate,Moderate
2025-10-06,CORN.CSV,421.75,0.0065632458233890745,0.23518656447834904,0.21981719761757837,Moderate,Moderate
2025-10-07,CORN.CSV,419.75,-0.004742145820983978,0.2362191670701963,0.21948852879609249,Moderate,Moderate
2025-10-08,CORN.CSV,422.0,0.005360333531864159,0.23536401279988803,0.2194670600787441,Moderate,Moderate
2025-10-09,CORN.CSV,418.25,-0.008886255924170583,0.23329156760506042,0.21891736792929453,Moderate,Moderate
2025-10-10,CORN.CSV,413.0,-0.012552301255230103,0.23713387880242556,0.21984763619972758,Moderate,Moderate
2025-10-13,CORN.CSV,410.75,-0.005447941888619856,0.22027586475816874,0.21998975551356967,Moderate,Moderate
2025-10-14,CORN.CSV,413.0,0.005477784540474762,0.21802956647216812,0.22019389441889617,Moderate,Moderate
2025-10-15,CORN.CSV,416.75,0.009079903147699797,0.21514837987558877,0.2204411788802688,Moderate,Moderate
2025-10-16,CORN.CSV,421.75,0.011997600479904058,0.21704109317902642,0.21886590271239048,Moderate,Moderate
2025-10-17,CORN.CSV,422.5,0.001778304682868992,0.21675041779706178,0.21789949302824826,Moderate,Moderate
2025-10-20,CORN.CSV,423.25,0.0017751479289940253,0.21540996587703232,0.2178386675949909,Moderate,Moderate
2025-10-21,CORN.CSV,419.75,-0.008269344359125852,0.2166676875594485,0.2181564353405848,Moderate,Moderate
2025-10-22,CORN.CSV,423.0,0.007742703990470501,0.2145263276519049,0.2172959606354294,Moderate,Moderate
2025-10-23,CORN.CSV,428.0,0.011820330969267046,0.21626358901025172,0.2151805608608096,Moderate,Moderate
2025-10-24,CORN.CSV,423.25,-0.011098130841121545,0.21971128216016547,0.21561785211329623,Moderate,Moderate
2025-10-27,CORN.CSV,428.75,0.012994683992912037,0.1367141661489736,0.21659183323790376,Low,Moderate
2025-10-28,CORN.CSV,432.0,0.007580174927113603,0.13167580107398158,0.2161647689198986,Low,Moderate
2025-10-29,CORN.CSV,434.0,0.004629629629629539,0.13072796169252,0.2129522746496582,Low,Moderate
2025-10-30,CORN.CSV,430.25,-0.008640552995391682,0.13162452695327376,0.2131173167789593,Low,Moderate
2025-10-31,CORN.CSV,431.5,0.0029052876234747504,0.13180297815508094,0.21166107906880852,Low,Moderate
2025-11-03,CORN.CSV,434.25,0.006373117033603659,0.13158767930781615,0.21183417565619453,Low,Moderate
2025-11-04,CORN.CSV,431.5,-0.0063327576280943765,0.12995553290971476,0.20974729191444966,Low,Moderate
2025-11-05,CORN.CSV,435.25,0.008690614136732222,0.13114532906341697,0.20989915354415872,Low,Moderate
2025-11-06,CORN.CSV,428.75,-0.014933946008041321,0.13861546690418483,0.21146084392648304,Low,Moderate
2025-11-07,CORN.CSV,427.25,-0.0034985422740524408,0.1364305294995868,0.20833185233540513,Low,Moderate
2025-11-10,CORN.CSV,429.75,0.005851375073142151,0.13722060414619083,0.2083775082646778,Low,Moderate
2025-11-11,CORN.CSV,432.0,0.005235602094240788,0.13025413325004692,0.20168583351639285,Low,Moderate
2025-11-12,CORN.CSV,435.25,0.00752314814814814,0.13145965378533844,0.19990910290024574,Low,Low
2025-11-13,CORN.CSV,441.5,0.014359563469270586,0.13283845484264276,0.2011536935126291,Low,Moderate
2025-11-14,CORN.CSV,430.25,-0.025481313703284214,0.1527379377458125,0.20468934375532968,Low,Moderate
2025-11-17,CORN.CSV,434.75,0.010459035444509102,0.154395181481705,0.20445895159944658,Low,Moderate
2025-11-18,CORN.CSV,436.75,0.004600345025876917,0.15371803774242143,0.20073996563930815,Low,Moderate
2025-11-19,CORN.CSV,429.75,-0.01602747567258156,0.1612092113200166,0.19691138868338667,Low,Low
2025-11-20,CORN.CSV,426.5,-0.0075625363583479155,0.16057268143271608,0.19679477890246366,Low,Low
2025-11-21,CORN.CSV,425.5,-0.0023446658851113966,0.15590919192881816,0.196315954150312,Low,Low
2025-11-24,CORN.CSV,423.75,-0.004112808460634554,0.1554737175063217,0.19471973948749113,Low,Low
2025-11-25,CORN.CSV,423.5,-0.0005899705014749124,0.1549780286350697,0.19364923247075877,Low,Low
2025-11-26,CORN.CSV,431.75,0.01948051948051943,0.1625065819924029,0.1951630151854706,Low,Low
2025-11-28,CORN.CSV,435.5,0.008685581933989495,0.16087496091314168,0.1955306424066029,Low,Low
2025-12-01,CORN.CSV,432.75,-0.006314580941446657,0.1622907494405891,0.19554330797010408,Low,Low
2025-12-02,CORN.CSV,438.0,0.0121317157712304,0.16554689578201917,0.1961244053304693,Low,Low
2025-12-03,CORN.CSV,431.5,-0.014840182648401812,0.1698507421170928,0.19622581581069753,Low,Low
2025-12-04,CORN.CSV,437.75,0.014484356894553851,0.1732739249893133,0.1963347134539659,Low,Low
2025-12-05,CORN.CSV,436.75,-0.0022844089091947906,0.17056329343044835,0.1962421551504397,Low,Low
2025-12-08,CORN.CSV,436.25,-0.0011448196908986352,0.1669665527882883,0.1961373935742998,Low,Low
2025-12-09,CORN.CSV,440.75,0.010315186246418362,0.1654765400691461,0.19554623787302938,Low,Low
2025-12-10,CORN.CSV,434.75,-0.013613159387407814,0.16947536267182392,0.19673282161304464,Low,Low
2025-12-11,CORN.CSV,435.25,0.0011500862564692849,0.16899635679159625,0.19495936094271002,Low,Low
2025-12-12,CORN.CSV,431.5,-0.008615738081562352,0.1689851542936365,0.1954337895517499,Low,Low
2025-12-15,CORN.CSV,439.75,0.0191193511008112,0.1775957803310577,0.19679702948416888,Low,Low
2025-12-16,CORN.CSV,436.5,-0.007390562819784008,0.17824877990607793,0.19710411777760367,Low,Low
2025-12-17,CORN.CSV,440.5,0.009163802978235935,0.17894542273128286,0.19738548894143715,Low,Low
2025-12-18,CORN.CSV,444.5,0.009080590238365494,0.1790993032846834,0.18777244602416657,Low,Low
2025-12-19,CORN.CSV,443.75,-0.0016872890888638414,0.17302271453432,0.18770844587750202,Low,Low
2025-12-22,CORN.CSV,447.0,0.007323943661971866,0.17330941878470332,0.18791896322977786,Low,Low
2025-12-23,CORN.CSV,447.5,0.0011185682326622093,0.17283447604774213,0.1844297350243812,Low,Low
2025-12-24,CORN.CSV,451.0,0.007821229050279266,0.17349334245290607,0.18459536646851873,Low,Low
2025-12-26,CORN.CSV,450.0,-0.0022172949002217113,0.17284733838949742,0.1837867843947833,Low,Low
2025-12-29,CORN.CSV,442.25,-0.01722222222222225,0.17610930104894024,0.18656771175410067,Low,Low
2025-12-30,CORN.CSV,440.5,-0.003957037874505409,0.15915629211842536,0.1844813286263859,Low,Low
2025-12-31,CORN.CSV,440.25,-0.0005675368898978572,0.1565486791328482,0.18450422676488665,Low,Low
2026-01-02,CORN.CSV,437.5,-0.00624645088018172,0.15721459239249408,0.18494370349827294,Low,Low
2026-01-05,CORN.CSV,444.5,0.016000000000000014,0.15605600439519543,0.18627959570067387,Low,Low
2026-01-06,CORN.CSV,444.0,-0.0011248593925758943,0.15402710481873524,0.18472037198012353,Low,Low
2026-01-07,CORN.CSV,446.75,0.006193693693693714,0.15421749919073033,0.18458623502220506,Low,Low
2026-01-08,CORN.CSV,446.0,-0.0016787912702853625,0.15358425916326193,0.17718885093378897,Low,Low
2026-01-09,CORN.CSV,445.75,-0.0005605381165919576,0.15358038205914626,0.17619051036816574,Low,Low
2026-01-12,CORN.CSV,421.5,-0.05440269209197979,0.21605089410024006,0.1979029552985524,Moderate,Low
2026-01-13,CORN.CSV,419.75,-0.004151838671411667,0.21439740125716983,0.19793343930394186,Moderate,Low
2026-01-14,CORN.CSV,422.0,0.005360333531864159,0.2146175794253993,0.19804547142752774,Moderate,Low
2026-01-15,CORN.CSV,420.25,-0.00414691943127965,0.21128845543382535,0.19757523351202172,Moderate,Low
2026-01-16,CORN.CSV,424.75,0.010707911957168248,0.21002251128200147,0.198125946616027,Moderate,Low
2026-01-20,CORN.CSV,423.75,-0.002354326074161306,0.20524115118622288,0.1973721924728209,Moderate,Low
2026-01-21,CORN.CSV,421.75,-0.00471976401179941,0.2054947587310141,0.19749005781221005,Moderate,Low
2026-01-22,CORN.CSV,424.0,0.005334914048606976,0.20633386452217709,0.19763877861048318,Moderate,Low
2026-01-23,CORN.CSV,430.5,0.015330188679245182,0.20918750198938993,0.17145297632171805,Moderate,Low
2026-01-26,CORN.CSV,428.25,-0.005226480836236891,0.20607729568201097,0.16991599754178932,Moderate,Low
2026-01-27,CORN.CSV,426.5,-0.004086398131932234,0.2062896075430025,0.16971197562169535,Moderate,Low
2026-01-28,CORN.CSV,430.0,0.008206330597889888,0.2063663604567653,0.1698270790363437,Moderate,Low
2026-01-29,CORN.CSV,430.75,0.0017441860465117198,0.1983423777446503,0.16984518174507782,Low,Low
2026-01-30,CORN.CSV,428.25,-0.00580383052814859,0.19792401464052917,0.16989312949197566,Low,Low
2026-02-02,CORN.CSV,425.75,-0.00583771161704616,0.19628912232703616,0.16926454766509236,Low,Low
2026-02-03,CORN.CSV,428.5,0.006459189665296572,0.19525675715860205,0.16940957678385546,Low,Low
2026-02-04,CORN.CSV,429.5,0.002333722287047868,0.1955075882862023,0.16935384832438358,Low,Low
2026-02-05,CORN.CSV,435.0,0.012805587892898762,0.19816608968364574,0.16997583196655577,Low,Low
2026-02-06,CORN.CSV,430.25,-0.01091954022988506,0.20019866136745731,0.17100931980404172,Moderate,Low
2026-02-09,CORN.CSV,428.75,-0.0034863451481697005,0.1984304257844872,0.16936291229824757,Low,Low
2026-02-10,CORN.CSV,428.75,0.0,0.19847530162890126,0.1693302780039235,Low,Low
2026-02-11,CORN.CSV,427.5,-0.002915451895043719,0.1929015744090224,0.16814476320882224,Low,Low
2026-02-12,CORN.CSV,431.25,0.00877192982456143,0.19475753132720827,0.16835944896007382,Low,Low
2026-02-13,CORN.CSV,431.75,0.001159420289855051,0.1948268571288611,0.16803970931653736,Low,Low
2026-02-17,CORN.CSV,426.25,-0.01273885350318471,0.19736131235044985,0.16924973589392137,Low,Low
2026-02-18,CORN.CSV,427.0,0.0017595307917888103,0.19104762561993358,0.16904767119062064,Low,Low
2026-02-19,CORN.CSV,425.75,-0.0029274004683840227,0.19110745386231637,0.16843498789270106,Low,Low
2026-02-20,CORN.CSV,427.5,0.004110393423370606,0.19048948434880064,0.16715075741462165,Low,Low
2026-02-23,CORN.CSV,427.5,0.0,0.19052994606799373,0.16685581345054146,Low,Low
2026-02-24,CORN.CSV,427.75,0.0005847953216373547,0.19059955656602318,0.16664319914273368,Low,Low
2026-02-25,CORN.CSV,430.5,0.006428988895382792,0.10617545888258367,0.1663129801063217,Low,Low
2026-02-26,CORN.CSV,433.25,0.006387921022067422,0.10636186951334084,0.16546961361059911,Low,Low
2026-02-27,CORN.CSV,438.75,0.012694748990190519,0.11095334884140251,0.16673918915370609,Low,Low
2026-03-02,CORN.CSV,445.25,0.014814814814814836,0.1163126881292764,0.16844608891531987,Low,Low
2018-01-02,SOYBEANS.CSV,955.0,,,,Unknown,Unknown
2018-01-03,SOYBEANS.CSV,959.75,0.004973821989528782,,,Unknown,Unknown
2018-01-04,SOYBEANS.CSV,959.25,-0.0005209690023443292,,,Unknown,Unknown
2018-01-05,SOYBEANS.CSV,961.5,0.0023455824863174435,,,Unknown,Unknown
2018-01-08,SOYBEANS.CSV,958.25,-0.0033801352054082523,,,Unknown,Unknown
2018-01-09,SOYBEANS.CSV,955.75,-0.002608922515001333,,,Unknown,Unknown
2018-01-10,SOYBEANS.CSV,947.0,-0.009155113784985569,,,Unknown,Unknown
2018-01-11,SOYBEANS.CSV,940.5,-0.00686378035902846,,,Unknown,Unknown
2018-01-12,SOYBEANS.CSV,944.0,0.0037214247740564588,,,Unknown,Unknown
2018-01-16,SOYBEANS.CSV,968.0,0.025423728813559254,,,Unknown,Unknown
2018-01-17,SOYBEANS.CSV,968.75,0.0007747933884296732,,,Unknown,Unknown
2018-01-18,SOYBEANS.CSV,973.0,0.004387096774193466,,,Unknown,Unknown
2018-01-19,SOYBEANS.CSV,977.25,0.004367934224049241,,,Unknown,Unknown
2018-01-22,SOYBEANS.CSV,984.25,0.007162957278076254,,,Unknown,Unknown
2018-01-23,SOYBEANS.CSV,986.25,0.0020320040640080528,,,Unknown,Unknown
2018-01-24,SOYBEANS.CSV,992.25,0.006083650190114032,,,Unknown,Unknown
2018-01-25,SOYBEANS.CSV,992.25,0.0,,,Unknown,Unknown
2018-01-26,SOYBEANS.CSV,985.5,-0.006802721088435382,,,Unknown,Unknown
2018-01-29,SOYBEANS.CSV,991.5,0.0060882800608828,,,Unknown,Unknown
2018-01-30,SOYBEANS.CSV,1000.25,0.008825012607160954,,,Unknown,Unknown
2018-01-31,SOYBEANS.CSV,995.75,-0.004498875281179759,,,Unknown,Unknown
2018-02-01,SOYBEANS.CSV,985.0,-0.010795882500627685,,,Unknown,Unknown
2018-02-02,SOYBEANS.CSV,978.75,-0.006345177664974666,,,Unknown,Unknown
2018-02-05,SOYBEANS.CSV,969.75,-0.00919540229885063,,,Unknown,Unknown
2018-02-06,SOYBEANS.CSV,986.25,0.017014694508894035,,,Unknown,Unknown
2018-02-07,SOYBEANS.CSV,983.0,-0.003295310519645156,,,Unknown,Unknown
2018-02-08,SOYBEANS.CSV,987.75,0.004832146490335809,,,Unknown,Unknown
2018-02-09,SOYBEANS.CSV,983.0,-0.004808909136927331,,,Unknown,Unknown
2018-02-12,SOYBEANS.CSV,1001.75,0.0190742624618514,,,Unknown,Unknown
2018-02-13,SOYBEANS.CSV,1011.75,0.009982530571499781,,,Unknown,Unknown
2018-02-14,SOYBEANS.CSV,1017.25,0.005436125525080326,0.13496821226855224,,Low,Unknown
2018-02-15,SOYBEANS.CSV,1024.25,0.006881297616121884,0.1354284450830869,,Low,Unknown
2018-02-16,SOYBEANS.CSV,1021.5,-0.0026848913839394584,0.13595120268129562,,Low,Unknown
2018-02-20,SOYBEANS.CSV,1026.5,0.004894762604013669,0.1361863467006657,,Low,Unknown
2018-02-21,SOYBEANS.CSV,1034.25,0.007549926936190943,0.13596611694268423,,Low,Unknown
2018-02-22,SOYBEANS.CSV,1032.0,-0.00217548948513413,0.135828040460263,,Low,Unknown
2018-02-23,SOYBEANS.CSV,1036.25,0.004118217054263518,0.13121805521754862,,Low,Unknown
2018-02-26,SOYBEANS.CSV,1034.25,-0.0019300361881785522,0.12873808146221905,,Low,Unknown
2018-02-27,SOYBEANS.CSV,1038.0,0.0036258158085569203,0.12873504005862038,,Low,Unknown
2018-02-28,SOYBEANS.CSV,1045.0,0.00674373795761074,0.11085683270617533,,Low,Unknown
2018-03-01,SOYBEANS.CSV,1057.5,0.011961722488038173,0.11397314335809199,,Low,Unknown
2018-03-02,SOYBEANS.CSV,1060.75,0.003073286052009516,0.11389286923745541,,Low,Unknown
2018-03-05,SOYBEANS.CSV,1066.75,0.005656375206221975,0.11409750067127086,,Low,Unknown
2018-03-06,SOYBEANS.CSV,1064.5,-0.0021092102179517402,0.11428710961942212,,Low,Unknown
2018-03-07,SOYBEANS.CSV,1055.0,-0.008924377642085535,0.11910446106244851,,Low,Unknown
2018-03-08,SOYBEANS.CSV,1053.75,-0.0011848341232227888,0.11894808153482647,,Low,Unknown
2018-03-09,SOYBEANS.CSV,1029.25,-0.02325029655990507,0.1396824957804617,,Low,Unknown
2018-03-12,SOYBEANS.CSV,1033.25,0.0038863249939276034,0.1377440293083643,,Low,Unknown
2018-03-13,SOYBEANS.CSV,1040.5,0.007016694894749653,0.13803201650561306,,Low,Unknown
2018-03-14,SOYBEANS.CSV,1028.5,-0.011532916866890952,0.1414005898938564,,Low,Unknown
2018-03-15,SOYBEANS.CSV,1040.75,0.01191054934370439,0.14386502503384316,,Low,Unknown
2018-03-16,SOYBEANS.CSV,1049.5,0.00840739851068939,0.14030829822042581,,Low,Unknown
2018-03-19,SOYBEANS.CSV,1022.5,-0.025726536445926595,0.16032681837367818,,Low,Unknown
2018-03-20,SOYBEANS.CSV,1028.25,0.005623471882640674,0.157456918483543,,Low,Unknown
2018-03-21,SOYBEANS.CSV,1029.75,0.0014587892049597873,0.15088647546663134,,Low,Unknown
2018-03-22,SOYBEANS.CSV,1029.75,0.0,0.1502805722199124,,Low,Unknown
2018-03-23,SOYBEANS.CSV,1028.25,-0.0014566642388929019,0.15020818249107884,,Low,Unknown
2018-03-26,SOYBEANS.CSV,1025.5,-0.002674446875759795,0.1495695239514084,,Low,Unknown
2018-03-27,SOYBEANS.CSV,1019.5,-0.005850804485616812,0.14127037998808475,,Low,Unknown
2018-03-28,SOYBEANS.CSV,1018.0,-0.0014713094654241754,0.13855127472405124,,Low,Unknown
2018-03-29,SOYBEANS.CSV,1044.75,0.026277013752455725,0.15724533149302145,,Low,Unknown
2018-04-02,SOYBEANS.CSV,1035.5,-0.008853792773390712,0.1586831785174537,,Low,Unknown
2018-04-03,SOYBEANS.CSV,1038.0,0.002414292612264557,0.15850635065421292,,Low,Unknown
2018-04-04,SOYBEANS.CSV,1015.25,-0.021917148362235017,0.17074392721479068,,Low,Unknown
2018-04-05,SOYBEANS.CSV,1031.25,0.01575966510711657,0.1756168016431543,,Low,Unknown
2018-04-06,SOYBEANS.CSV,1033.75,0.00242424242424244,0.17563619146924944,,Low,Unknown
2018-04-09,SOYBEANS.CSV,1047.0,0.012817412333736344,0.1791336190126478,,Low,Unknown
2018-04-10,SOYBEANS.CSV,1050.0,0.002865329512893977,0.17912941085607992,,Low,Unknown
2018-04-11,SOYBEANS.CSV,1047.75,-0.002142857142857113,0.17905328784933836,,Low,Unknown
2018-04-12,SOYBEANS.CSV,1060.75,0.01240753996659505,0.18153951304428678,,Low,Unknown
2018-04-13,SOYBEANS.CSV,1054.25,-0.006127739806740529,0.17922470541768087,,Low,Unknown
2018-04-16,SOYBEANS.CSV,1042.0,-0.01161963481147732,0.18204314824686357,,Low,Unknown
2018-04-17,SOYBEANS.CSV,1046.0,0.0038387715930903177,0.1815819947877199,,Low,Unknown
2018-04-18,SOYBEANS.CSV,1041.75,-0.004063097514340308,0.18181209462444017,,Low,Unknown
2018-04-19,SOYBEANS.CSV,1037.25,-0.004319654427645814,0.18047736176132462,,Low,Unknown
2018-04-20,SOYBEANS.CSV,1028.75,-0.008194745721860741,0.18184590739365836,,Low,Unknown
2018-04-23,SOYBEANS.CSV,1020.75,-0.007776427703523714,0.17036637300208882,,Low,Unknown
2018-04-24,SOYBEANS.CSV,1022.25,0.0014695077149156077,0.17000370791714994,,Low,Unknown
2018-04-25,SOYBEANS.CSV,1027.5,0.005135730007336692,0.1693864159279506,,Low,Unknown
2018-04-26,SOYBEANS.CSV,1028.0,0.00048661800486615725,0.16604877928273035,,Low,Unknown
2018-04-27,SOYBEANS.CSV,1045.0,0.01653696498054469,0.16943049031619317,,Low,Unknown
2018-04-30,SOYBEANS.CSV,1037.75,-0.006937799043062243,0.16880000093261585,,Low,Unknown
2018-05-01,SOYBEANS.CSV,1042.5,0.004577210310768409,0.15108622144501752,,Low,Unknown
